textbox25,textbox53,textbox24,textbox52,textbox54,textbox28,textbox48,textbox27,textbox49,textbox26,textbox50,textbox1,textbox2
DISPATCH MINERA LOS PELAMBRES,Inicio turno,01-ENE-2026 A,Fin turno,13-ENE-2026 B,Reporte creado el,"martes, 13 de enero de 2026",Tiempo,12:08:23,Generado por,SANTIAGO\amsrsalinasp,Generado en (segundos),15

FullShiftName,Equipo,Metros,Tp__Efectivo,Demora_Prog,Demora_Nprog,Reserva,Mant__Prog,Mant__Nprog,ID_UEBD,ID_Disp__Física,ID_Disp__Mecánica,Textbox40,Textbox41,Textbox42,Textbox43,Textbox44,Textbox45,Textbox46,Textbox47,Textbox48,Textbox49,Textbox28,Textbox29,Textbox30,Textbox31,Textbox32,Textbox33,Textbox34,Textbox35,Textbox36,Textbox37
11-ENE-2026 B,PF-23,"2,709.1",0.0,5.5,23.1,0.0,0.0,108.4,0.0,20.9,20.9,"23,255.5",2.8,28.9,203.3,0.0,2.0,369.2,27.9,511.5,511.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
11-ENE-2026 B,PF-24,"1,698.9",0.0,12.9,25.4,0.0,0.0,0.0,0.0,100.0,100.0,"23,255.5",2.8,28.9,203.3,0.0,2.0,369.2,27.9,511.5,511.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
11-ENE-2026 B,PF-25,"2,544.7",0.0,0.0,19.2,0.0,0.0,0.0,0.0,100.0,100.0,"23,255.5",2.8,28.9,203.3,0.0,2.0,369.2,27.9,511.5,511.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
11-ENE-2026 B,PF-26,"3,780.5",0.0,10.3,48.3,0.0,0.0,0.0,0.0,100.0,100.0,"23,255.5",2.8,28.9,203.3,0.0,2.0,369.2,27.9,511.5,511.5,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
12-ENE-2026 A,PF03,"1,814.5",0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,"26,521.6",0.0,100.0,72.6,3.1,12.0,28.0,0.0,615.6,615.6,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
12-ENE-2026 A,PF-07,"7,839.0",0.0,13.7,7.9,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",0.0,100.0,72.6,3.1,12.0,28.0,0.0,615.6,615.6,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
12-ENE-2026 A,PF-21,"3,266.1",0.0,14.4,0.0,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",0.0,100.0,72.6,3.1,12.0,28.0,0.0,615.6,615.6,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
12-ENE-2026 A,PF-22,"2,869.0",0.0,7.1,60.3,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",0.0,100.0,72.6,3.1,12.0,28.0,0.0,615.6,615.6,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
12-ENE-2026 A,PF-23,"2,709.1",0.0,9.7,1.4,3.1,0.0,20.4,0.0,41.0,41.0,"26,521.6",0.0,100.0,72.6,3.1,12.0,28.0,0.0,615.6,615.6,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
12-ENE-2026 A,PF-24,"1,698.9",0.0,4.5,1.8,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",0.0,100.0,72.6,3.1,12.0,28.0,0.0,615.6,615.6,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
12-ENE-2026 A,PF-25,"2,544.7",0.0,28.4,1.3,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",0.0,100.0,72.6,3.1,12.0,28.0,0.0,615.6,615.6,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
12-ENE-2026 A,PF-26,"3,780.5",0.0,22.3,0.0,0.0,0.0,7.6,0.0,74.5,74.5,"26,521.6",0.0,100.0,72.6,3.1,12.0,28.0,0.0,615.6,615.6,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
12-ENE-2026 B,PF03,"1,814.5",0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,"26,521.6",0.0,74.5,271.4,0.0,12.0,493.5,0.0,513.2,513.2,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
12-ENE-2026 B,PF-07,"7,839.0",0.0,0.0,29.1,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",0.0,74.5,271.4,0.0,12.0,493.5,0.0,513.2,513.2,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
12-ENE-2026 B,PF-21,"3,266.1",0.0,6.7,41.7,0.0,0.0,126.9,0.0,27.6,27.6,"26,521.6",0.0,74.5,271.4,0.0,12.0,493.5,0.0,513.2,513.2,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
12-ENE-2026 B,PF-22,"2,869.0",0.0,11.8,33.4,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",0.0,74.5,271.4,0.0,12.0,493.5,0.0,513.2,513.2,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
12-ENE-2026 B,PF-23,"2,709.1",0.0,11.2,32.3,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",0.0,74.5,271.4,0.0,12.0,493.5,0.0,513.2,513.2,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
12-ENE-2026 B,PF-24,"1,698.9",0.0,13.7,34.5,0.0,0.0,13.1,0.0,78.6,78.6,"26,521.6",0.0,74.5,271.4,0.0,12.0,493.5,0.0,513.2,513.2,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
12-ENE-2026 B,PF-25,"2,544.7",0.0,0.0,26.5,0.0,0.0,353.5,0.0,7.0,7.0,"26,521.6",0.0,74.5,271.4,0.0,12.0,493.5,0.0,513.2,513.2,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
12-ENE-2026 B,PF-26,"3,780.5",0.0,31.1,73.9,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",0.0,74.5,271.4,0.0,12.0,493.5,0.0,513.2,513.2,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
13-ENE-2026 A,PF03,"1,814.5",0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,"26,521.6",0.0,91.7,82.0,0.0,12.0,0.0,0.0,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
13-ENE-2026 A,PF-07,"7,839.0",0.0,18.0,46.1,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",0.0,91.7,82.0,0.0,12.0,0.0,0.0,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
13-ENE-2026 A,PF-21,"3,266.1",0.0,13.8,7.1,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",0.0,91.7,82.0,0.0,12.0,0.0,0.0,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
13-ENE-2026 A,PF-22,"2,869.0",0.0,4.9,13.5,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",0.0,91.7,82.0,0.0,12.0,0.0,0.0,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
13-ENE-2026 A,PF-23,"2,709.1",0.0,7.2,0.0,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",0.0,91.7,82.0,0.0,12.0,0.0,0.0,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
13-ENE-2026 A,PF-24,"1,698.9",0.0,6.3,0.0,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",0.0,91.7,82.0,0.0,12.0,0.0,0.0,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
13-ENE-2026 A,PF-25,"2,544.7",0.0,27.7,1.4,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",0.0,91.7,82.0,0.0,12.0,0.0,0.0,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
13-ENE-2026 A,PF-26,"3,780.5",0.0,13.8,13.9,0.0,0.0,0.0,0.0,100.0,100.0,"26,521.6",0.0,91.7,82.0,0.0,12.0,0.0,0.0,700.0,700.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
13-ENE-2026 B,PF03,"1,814.5",0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,"18,682.7",0.0,0.0,142.3,0.0,3.1,0.0,0.0,600.0,600.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
13-ENE-2026 B,PF-21,"3,266.1",0.0,0.0,11.6,0.0,0.0,0.0,0.0,100.0,100.0,"18,682.7",0.0,0.0,142.3,0.0,3.1,0.0,0.0,600.0,600.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
13-ENE-2026 B,PF-22,"2,869.0",0.0,0.0,10.1,0.0,0.0,0.0,0.0,100.0,100.0,"18,682.7",0.0,0.0,142.3,0.0,3.1,0.0,0.0,600.0,600.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
13-ENE-2026 B,PF-23,"2,709.1",0.0,0.0,33.9,0.0,0.0,0.0,0.0,100.0,100.0,"18,682.7",0.0,0.0,142.3,0.0,3.1,0.0,0.0,600.0,600.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
13-ENE-2026 B,PF-24,"1,698.9",0.0,0.0,34.5,0.0,0.0,0.0,0.0,100.0,100.0,"18,682.7",0.0,0.0,142.3,0.0,3.1,0.0,0.0,600.0,600.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
13-ENE-2026 B,PF-25,"2,544.7",0.0,0.0,34.0,0.0,0.0,0.0,0.0,100.0,100.0,"18,682.7",0.0,0.0,142.3,0.0,3.1,0.0,0.0,600.0,600.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"
13-ENE-2026 B,PF-26,"3,780.5",0.0,0.0,18.2,0.0,0.0,0.0,0.0,100.0,100.0,"18,682.7",0.0,0.0,142.3,0.0,3.1,0.0,0.0,600.0,600.0,"599,544.4",126.1,"2,411.7","5,985.0","1,234.7","3,224.2","2,408.0","1,199.4","15,826.6","15,861.1"

